date,location,co,no2,o3,pm10,pm25,so2,pm25_si,pm10_si,no2_si,so2_si,co_si,o3_si,aqi,aqi_category,dominant_pollutant
2016-04-04,"Zoo Park, Hyderabad - TSPCB",996.0,41.0,49.1,102.0,52.4,3.7,87.58666666666667,102.32,52.225,4.625,49.800000000000004,49.1,102.32,Moderate,pm10
2016-04-05,"Zoo Park, Hyderabad - TSPCB",1010.0,39.6,59.6,113.0,51.9,6.12,86.77,109.58,49.5,7.65,51.49,60.408,109.58,Moderate,pm10
2016-04-06,"Zoo Park, Hyderabad - TSPCB",991.0,48.7,32.3,117.0,57.1,5.41,95.26333333333334,112.22,61.657500000000006,6.7625,49.550000000000004,32.3,112.22,Moderate,pm10
2016-04-07,"Zoo Park, Hyderabad - TSPCB",622.0,48.3,53.4,99.2,37.1,5.36,62.59666666666667,99.21600000000001,61.1675,6.7,31.1,54.332,99.21600000000001,Satisfactory,pm10
2016-04-08,"Zoo Park, Hyderabad - TSPCB",793.0,34.9,48.9,83.8,30.6,3.95,51.980000000000004,84.124,43.625,4.9375,39.650000000000006,48.9,84.124,Satisfactory,pm10
2016-04-09,"Zoo Park, Hyderabad - TSPCB",889.0,33.6,38.3,72.4,31.3,5.13,53.123333333333335,72.952,42.0,6.4125,44.45,38.3,72.952,Satisfactory,pm10
2016-04-10,"Zoo Park, Hyderabad - TSPCB",707.0,29.7,42.4,69.6,26.7,4.28,44.5,70.208,37.125,5.3500000000000005,35.35,42.4,70.208,Satisfactory,pm10
2016-04-11,"Zoo Park, Hyderabad - TSPCB",1270.0,59.3,45.2,112.0,51.2,2.95,85.62666666666667,108.92,74.6425,3.6875,64.23,45.2,108.92,Moderate,pm10
2016-04-12,"Zoo Park, Hyderabad - TSPCB",871.0,44.0,37.9,89.1,49.3,8.66,82.52333333333333,89.31799999999998,55.9,10.825,43.550000000000004,37.9,89.31799999999998,Satisfactory,pm10
2016-04-13,"Zoo Park, Hyderabad - TSPCB",1200.0,43.9,39.3,98.8,54.3,8.97,90.69,98.824,55.777499999999996,11.2125,60.8,39.3,98.824,Satisfactory,pm10
2016-04-14,"Zoo Park, Hyderabad - TSPCB",1200.0,50.0,42.8,109.0,63.3,7.19,111.88999999999999,106.94,63.25,8.9875,60.8,42.8,111.88999999999999,Moderate,pm25
2016-04-15,"Zoo Park, Hyderabad - TSPCB",694.0,30.5,57.4,102.0,54.2,6.13,90.52666666666667,102.32,38.125,7.6625,34.7,58.251999999999995,102.32,Moderate,pm10
2016-04-16,"Zoo Park, Hyderabad - TSPCB",785.0,27.4,60.6,94.8,48.9,3.84,81.87,94.904,34.25,4.8,39.25,61.388000000000005,94.904,Satisfactory,pm10
2016-04-17,"Zoo Park, Hyderabad - TSPCB",1030.0,28.1,61.9,96.9,49.8,8.27,83.34,96.962,35.125,10.337499999999999,52.47,62.662,96.962,Satisfactory,pm10
2016-04-18,"Zoo Park, Hyderabad - TSPCB",1030.0,40.8,46.4,107.0,52.3,6.04,87.42333333333332,105.62,51.98,7.55,52.47,46.4,105.62,Moderate,pm10
2016-04-19,"Zoo Park, Hyderabad - TSPCB",907.0,37.5,32.7,77.5,37.9,7.4,63.90333333333333,77.95,46.875,9.25,45.35,32.7,77.95,Satisfactory,pm10
2016-04-20,"Zoo Park, Hyderabad - TSPCB",961.0,41.9,32.4,94.2,45.7,7.41,76.64333333333335,94.316,53.3275,9.2625,48.050000000000004,32.4,94.316,Satisfactory,pm10
2016-04-21,"Zoo Park, Hyderabad - TSPCB",1120.0,42.8,41.2,89.4,47.6,3.12,79.74666666666667,89.612,54.43,3.9000000000000004,56.88,41.2,89.612,Satisfactory,pm10
2016-04-22,"Zoo Park, Hyderabad - TSPCB",1100.0,42.7,36.4,103.0,43.3,6.77,72.72333333333333,102.98,54.307500000000005,8.462499999999999,55.9,36.4,102.98,Moderate,pm10
2016-04-23,"Zoo Park, Hyderabad - TSPCB",555.0,19.8,60.8,93.0,25.1,8.58,41.833333333333336,93.14,24.75,10.725,27.75,61.583999999999996,93.14,Satisfactory,pm10
2016-04-25,"Zoo Park, Hyderabad - TSPCB",91.1,65.0,53.7,88.1,39.5,22.7,66.51666666666667,88.338,81.625,28.375,4.555,54.626000000000005,88.338,Satisfactory,pm10
2016-04-26,"Zoo Park, Hyderabad - TSPCB",20.0,59.6,30.8,109.0,60.8,14.5,103.63999999999999,106.94,75.01,18.125,1.0,30.8,106.94,Moderate,pm10
2016-04-27,"Zoo Park, Hyderabad - TSPCB",20.0,55.6,24.1,109.0,56.5,3.01,94.28333333333333,106.94,70.11,3.7624999999999997,1.0,24.1,106.94,Moderate,pm10
2016-04-28,"Zoo Park, Hyderabad - TSPCB",20.0,53.1,31.1,82.8,36.6,3.32,61.78,83.144,67.0475,4.1499999999999995,1.0,31.1,83.144,Satisfactory,pm10
2016-04-29,"Zoo Park, Hyderabad - TSPCB",20.0,44.7,35.5,85.7,39.9,5.59,67.17,85.986,56.75750000000001,6.9875,1.0,35.5,85.986,Satisfactory,pm10
2016-04-30,"Zoo Park, Hyderabad - TSPCB",20.0,44.6,49.0,77.0,28.7,6.6,47.833333333333336,77.46000000000001,56.635000000000005,8.25,1.0,49.0,77.46000000000001,Satisfactory,pm10
2016-05-01,"Zoo Park, Hyderabad - TSPCB",20.0,42.5,47.4,105.0,44.2,5.0,74.19333333333334,104.3,54.0625,6.25,1.0,47.4,104.3,Moderate,pm10
2016-05-02,"Zoo Park, Hyderabad - TSPCB",20.0,39.3,60.3,83.9,36.3,5.73,61.28999999999999,84.22200000000001,49.125,7.1625000000000005,1.0,61.093999999999994,84.22200000000001,Satisfactory,pm10
2016-05-03,"Zoo Park, Hyderabad - TSPCB",20.0,49.8,41.8,87.1,41.2,3.44,69.29333333333334,87.358,63.004999999999995,4.3,1.0,41.8,87.358,Satisfactory,pm10
2016-05-04,"Zoo Park, Hyderabad - TSPCB",20.0,31.2,53.4,55.6,28.1,4.26,46.833333333333336,56.488,39.0,5.324999999999999,1.0,54.332,56.488,Satisfactory,pm10
2016-05-05,"Zoo Park, Hyderabad - TSPCB",484.0,39.7,41.2,62.6,30.5,9.3,51.81666666666667,63.348,49.625,11.625,24.200000000000003,41.2,63.348,Satisfactory,pm10
2016-05-06,"Zoo Park, Hyderabad - TSPCB",966.0,61.3,33.5,65.2,34.9,1.15,59.00333333333333,65.896,77.0925,1.4375,48.300000000000004,33.5,77.0925,Satisfactory,no2
2016-05-07,"Zoo Park, Hyderabad - TSPCB",1090.0,80.5,38.1,91.9,49.9,0.1,83.50333333333333,92.06200000000001,101.495,0.125,55.41,38.1,101.495,Moderate,no2
2016-05-08,"Zoo Park, Hyderabad - TSPCB",906.0,67.3,38.7,60.1,33.2,0.1,56.226666666666674,60.898,84.4425,0.125,45.300000000000004,38.7,84.4425,Satisfactory,no2
2016-05-09,"Zoo Park, Hyderabad - TSPCB",846.0,67.8,58.8,84.9,43.4,15.4,72.88666666666666,85.202,85.055,19.25,42.300000000000004,59.623999999999995,85.202,Satisfactory,pm10
2016-05-10,"Zoo Park, Hyderabad - TSPCB",968.0,67.5,42.4,61.1,31.5,5.04,53.45,61.878,84.6875,6.3,48.400000000000006,42.4,84.6875,Satisfactory,no2
2016-05-11,"Zoo Park, Hyderabad - TSPCB",1160.0,59.4,29.6,85.3,45.4,3.77,76.15333333333334,85.594,74.765,4.7125,58.84,29.6,85.594,Satisfactory,pm10
2016-05-12,"Zoo Park, Hyderabad - TSPCB",1060.0,62.5,36.8,97.7,49.2,4.96,82.36,97.74600000000001,78.5625,6.2,53.94,36.8,97.74600000000001,Satisfactory,pm10
2016-05-13,"Zoo Park, Hyderabad - TSPCB",966.0,58.8,44.8,86.1,48.4,5.66,81.05333333333333,86.37799999999999,74.03,7.075,48.300000000000004,44.8,86.37799999999999,Satisfactory,pm10
2016-05-14,"Zoo Park, Hyderabad - TSPCB",861.0,51.0,56.4,87.6,41.9,7.06,70.43666666666667,87.84799999999998,64.475,8.825,43.050000000000004,57.272,87.84799999999998,Satisfactory,pm10
2016-05-15,"Zoo Park, Hyderabad - TSPCB",802.0,36.2,35.7,66.7,27.7,4.42,46.166666666666664,67.366,45.25,5.525,40.1,35.7,67.366,Satisfactory,pm10
2016-05-16,"Zoo Park, Hyderabad - TSPCB",739.0,41.4,33.4,69.9,24.3,2.91,40.5,70.50200000000001,52.714999999999996,3.6375,36.95,33.4,70.50200000000001,Satisfactory,pm10
2016-05-17,"Zoo Park, Hyderabad - TSPCB",748.0,43.3,26.9,65.1,20.3,8.37,33.833333333333336,65.798,55.0425,10.462499999999999,37.4,26.9,65.798,Satisfactory,pm10
2016-05-18,"Zoo Park, Hyderabad - TSPCB",873.0,43.5,30.1,68.5,26.7,4.54,44.5,69.13,55.2875,5.675,43.650000000000006,30.1,69.13,Satisfactory,pm10
2016-05-19,"Zoo Park, Hyderabad - TSPCB",570.0,33.8,31.3,64.6,26.8,7.24,44.66666666666667,65.30799999999999,42.25,9.05,28.5,31.3,65.30799999999999,Satisfactory,pm10
2016-05-20,"Zoo Park, Hyderabad - TSPCB",505.0,27.0,46.1,54.2,22.9,3.44,38.166666666666664,55.116,33.75,4.3,25.25,46.1,55.116,Satisfactory,pm10
2016-05-21,"Zoo Park, Hyderabad - TSPCB",409.0,28.0,25.5,71.2,22.3,6.99,37.16666666666667,71.77600000000001,35.0,8.7375,20.450000000000003,25.5,71.77600000000001,Satisfactory,pm10
2016-05-22,"Zoo Park, Hyderabad - TSPCB",663.0,32.0,24.3,88.4,27.5,5.35,45.833333333333336,88.632,40.0,6.6875,33.15,24.3,88.632,Satisfactory,pm10
2016-05-23,"Zoo Park, Hyderabad - TSPCB",471.0,27.9,22.8,63.5,19.2,3.94,32.0,64.23,34.875,4.925,23.55,22.8,64.23,Satisfactory,pm10
2016-05-24,"Zoo Park, Hyderabad - TSPCB",598.0,31.3,23.4,71.4,25.6,5.06,42.66666666666667,71.97200000000001,39.125,6.324999999999999,29.900000000000002,23.4,71.97200000000001,Satisfactory,pm10
2016-05-25,"Zoo Park, Hyderabad - TSPCB",552.0,30.9,23.2,67.2,22.0,4.94,36.66666666666667,67.856,38.625,6.175000000000001,27.6,23.2,67.856,Satisfactory,pm10
2016-05-26,"Zoo Park, Hyderabad - TSPCB",422.0,28.1,27.4,47.1,14.7,3.57,24.5,47.1,35.125,4.4624999999999995,21.1,27.4,47.1,Good,pm10
2016-05-27,"Zoo Park, Hyderabad - TSPCB",430.0,24.5,35.5,57.1,19.3,4.35,32.16666666666667,57.958,30.625,5.4375,21.5,35.5,57.958,Satisfactory,pm10
2016-05-28,"Zoo Park, Hyderabad - TSPCB",422.0,27.7,30.3,37.9,14.2,6.08,23.666666666666668,37.9,34.625,7.6,21.1,30.3,37.9,Good,pm10
2016-05-29,"Zoo Park, Hyderabad - TSPCB",481.0,27.2,32.8,83.5,19.1,5.59,31.833333333333336,83.83,34.0,6.9875,24.05,32.8,83.83,Satisfactory,pm10
2016-08-09,"Zoo Park, Hyderabad - TSPCB",622.0,7.48,10.8,44.5,8.0,2.52,13.333333333333334,44.5,9.350000000000001,3.15,31.1,10.8,44.5,Good,pm10
2016-08-10,"Zoo Park, Hyderabad - TSPCB",381.0,8.61,9.88,37.4,9.93,13.5,16.55,37.4,10.7625,16.875,19.05,9.88,37.4,Good,pm10
2016-08-11,"Zoo Park, Hyderabad - TSPCB",345.0,7.94,8.69,29.8,7.75,6.22,12.916666666666668,29.8,9.925,7.7749999999999995,17.25,8.69,29.8,Good,pm10
2016-08-12,"Zoo Park, Hyderabad - TSPCB",326.0,9.97,,29.1,9.06,9.6,15.100000000000001,29.1,12.4625,12.0,16.3,,29.1,Good,pm10
2016-08-13,"Zoo Park, Hyderabad - TSPCB",389.0,10.9,,23.6,8.35,8.77,13.916666666666666,23.6,13.625,10.962499999999999,19.450000000000003,,23.6,Good,pm10
2016-08-14,"Zoo Park, Hyderabad - TSPCB",436.0,12.2,,33.9,12.7,8.05,21.166666666666668,33.9,15.25,10.0625,21.8,,33.9,Good,pm10
2016-08-15,"Zoo Park, Hyderabad - TSPCB",431.0,12.7,,36.1,14.9,5.87,24.833333333333336,36.1,15.875,7.3375,21.55,,36.1,Good,pm10
2016-08-16,"Zoo Park, Hyderabad - TSPCB",283.0,13.5,,38.3,24.2,8.54,40.333333333333336,38.3,16.875,10.674999999999999,14.15,,40.333333333333336,Good,pm25
2016-08-17,"Zoo Park, Hyderabad - TSPCB",265.0,13.8,,37.5,14.9,7.42,24.833333333333336,37.5,17.25,9.275,13.25,,37.5,Good,pm10
2016-08-18,"Zoo Park, Hyderabad - TSPCB",267.0,11.8,,23.8,8.35,6.68,13.916666666666666,23.8,14.75,8.35,13.350000000000001,,23.8,Good,pm10
2016-08-19,"Zoo Park, Hyderabad - TSPCB",504.0,13.6,,38.4,15.5,4.38,25.833333333333336,38.4,17.0,5.475,25.200000000000003,,38.4,Good,pm10
2016-08-20,"Zoo Park, Hyderabad - TSPCB",482.0,16.0,,48.3,17.0,10.1,28.333333333333336,48.3,20.0,12.625,24.1,,48.3,Good,pm10
2016-08-21,"Zoo Park, Hyderabad - TSPCB",612.0,17.4,,57.9,29.2,19.5,48.666666666666664,58.742,21.75,24.375,30.6,,58.742,Satisfactory,pm10
2016-08-22,"Zoo Park, Hyderabad - TSPCB",1440.0,16.9,,78.7,42.9,29.7,72.07,79.126,21.125,37.125,72.56,,79.126,Satisfactory,pm10
2016-08-23,"Zoo Park, Hyderabad - TSPCB",395.0,12.2,,22.8,8.08,6.4,13.466666666666667,22.8,15.25,8.0,19.75,,22.8,Good,pm10
2016-08-24,"Zoo Park, Hyderabad - TSPCB",398.0,16.0,,16.0,7.62,7.66,12.700000000000001,16.0,20.0,9.575,19.900000000000002,,20.0,Good,no2
2016-08-25,"Zoo Park, Hyderabad - TSPCB",642.0,16.4,,25.8,18.9,13.2,31.5,25.8,20.5,16.5,32.1,,32.1,Good,co
2016-08-26,"Zoo Park, Hyderabad - TSPCB",562.0,15.0,,21.3,19.1,11.4,31.833333333333336,21.3,18.75,14.25,28.1,,31.833333333333336,Good,pm25
2016-08-27,"Zoo Park, Hyderabad - TSPCB",310.0,16.3,,14.5,6.88,5.26,11.466666666666667,14.5,20.375,6.574999999999999,15.5,,20.375,Good,no2
2016-08-29,"Zoo Park, Hyderabad - TSPCB",503.0,14.8,,18.0,10.2,10.1,17.0,18.0,18.5,12.625,25.150000000000002,,25.150000000000002,Good,co
2016-08-30,"Zoo Park, Hyderabad - TSPCB",508.0,14.1,,4.0,15.7,9.77,26.166666666666668,4.0,17.625,12.212499999999999,25.400000000000002,,26.166666666666668,Good,pm25
2016-08-31,"Zoo Park, Hyderabad - TSPCB",549.0,15.3,,6.76,13.2,9.18,22.0,6.76,19.125,11.475,27.450000000000003,,27.450000000000003,Good,co
2016-09-01,"Zoo Park, Hyderabad - TSPCB",450.0,12.6,,16.6,10.1,9.97,16.833333333333332,16.6,15.75,12.4625,22.5,,22.5,Good,co
2016-09-02,"Zoo Park, Hyderabad - TSPCB",385.0,11.5,,14.7,6.69,10.3,11.15,14.7,14.375,12.875,19.25,,19.25,Good,co
2016-09-03,"Zoo Park, Hyderabad - TSPCB",385.0,11.6,,15.7,6.78,7.48,11.3,15.7,14.5,9.350000000000001,19.25,,19.25,Good,co
2016-09-04,"Zoo Park, Hyderabad - TSPCB",463.0,13.2,,40.3,15.9,8.59,26.5,40.3,16.5,10.7375,23.150000000000002,,40.3,Good,pm10
2016-09-05,"Zoo Park, Hyderabad - TSPCB",445.0,14.8,,57.0,19.5,9.15,32.5,57.86,18.5,11.4375,22.25,,57.86,Satisfactory,pm10
2016-09-06,"Zoo Park, Hyderabad - TSPCB",495.0,16.0,,61.7,21.6,9.78,36.00000000000001,62.466,20.0,12.225,24.75,,62.466,Satisfactory,pm10
2016-09-07,"Zoo Park, Hyderabad - TSPCB",556.0,19.4,,66.9,22.4,11.2,37.333333333333336,67.56200000000001,24.25,14.0,27.8,,67.56200000000001,Satisfactory,pm10
2016-09-08,"Zoo Park, Hyderabad - TSPCB",590.0,19.1,,62.2,23.1,16.3,38.50000000000001,62.956,23.875,20.375,29.5,,62.956,Satisfactory,pm10
2016-09-09,"Zoo Park, Hyderabad - TSPCB",451.0,15.3,,57.2,19.4,6.38,32.333333333333336,58.056000000000004,19.125,7.975,22.55,,58.056000000000004,Satisfactory,pm10
2016-09-10,"Zoo Park, Hyderabad - TSPCB",409.0,13.3,,53.5,26.4,9.63,44.0,54.43,16.625,12.037500000000001,20.450000000000003,,54.43,Satisfactory,pm10
2016-09-11,"Zoo Park, Hyderabad - TSPCB",543.0,13.6,,34.0,21.4,7.96,35.666666666666664,34.0,17.0,9.95,27.150000000000002,,35.666666666666664,Good,pm25
2016-09-12,"Zoo Park, Hyderabad - TSPCB",499.0,13.4,,49.0,25.8,6.86,43.0,49.0,16.75,8.575000000000001,24.950000000000003,,49.0,Good,pm10
2016-09-13,"Zoo Park, Hyderabad - TSPCB",478.0,12.9,,24.9,18.2,6.39,30.333333333333332,24.9,16.125,7.9875,23.900000000000002,,30.333333333333332,Good,pm25
2016-09-14,"Zoo Park, Hyderabad - TSPCB",521.0,12.8,,21.7,13.5,2.47,22.5,21.7,16.0,3.0875000000000004,26.05,,26.05,Good,co
2016-09-15,"Zoo Park, Hyderabad - TSPCB",523.0,14.2,,15.3,12.1,7.05,20.166666666666668,15.3,17.75,8.8125,26.150000000000002,,26.150000000000002,Good,co
2016-09-16,"Zoo Park, Hyderabad - TSPCB",495.0,14.2,,21.3,13.6,5.88,22.666666666666668,21.3,17.75,7.35,24.75,,24.75,Good,co
2016-09-17,"Zoo Park, Hyderabad - TSPCB",301.0,8.72,,8.99,7.36,6.44,12.266666666666667,8.99,10.9,8.05,15.05,,15.05,Good,co
2016-09-18,"Zoo Park, Hyderabad - TSPCB",308.0,8.75,,14.6,7.35,3.69,12.25,14.6,10.9375,4.6125,15.4,,15.4,Good,co
2016-09-19,"Zoo Park, Hyderabad - TSPCB",346.0,9.99,,12.7,4.77,4.14,7.949999999999999,12.7,12.4875,5.175,17.3,,17.3,Good,co
2016-09-20,"Zoo Park, Hyderabad - TSPCB",334.0,8.8,,17.7,6.51,8.58,10.85,17.7,11.0,10.725,16.7,,17.7,Good,pm10
2016-09-21,"Zoo Park, Hyderabad - TSPCB",444.0,12.2,,24.0,20.8,5.94,34.66666666666667,24.0,15.25,7.425000000000001,22.200000000000003,,34.66666666666667,Good,pm25
2016-09-22,"Zoo Park, Hyderabad - TSPCB",512.0,11.9,,18.4,11.2,6.63,18.666666666666668,18.4,14.875,8.2875,25.6,,25.6,Good,co
2016-09-23,"Zoo Park, Hyderabad - TSPCB",433.0,8.66,,8.83,6.04,6.2,10.066666666666666,8.83,10.825,7.75,21.650000000000002,,21.650000000000002,Good,co
2016-09-24,"Zoo Park, Hyderabad - TSPCB",394.0,7.52,,9.55,8.15,6.44,13.583333333333334,9.55,9.399999999999999,8.05,19.700000000000003,,19.700000000000003,Good,co
2016-09-25,"Zoo Park, Hyderabad - TSPCB",330.0,7.49,,16.1,9.5,3.8,15.833333333333334,16.1,9.3625,4.75,16.5,,16.5,Good,co
2016-09-26,"Zoo Park, Hyderabad - TSPCB",502.0,13.2,,28.9,18.7,7.74,31.166666666666668,28.9,16.5,9.675,25.1,,31.166666666666668,Good,pm25
2016-09-27,"Zoo Park, Hyderabad - TSPCB",668.0,15.3,,50.1,28.4,6.21,47.333333333333336,51.098,19.125,7.7625,33.4,,51.098,Satisfactory,pm10
2016-09-28,"Zoo Park, Hyderabad - TSPCB",684.0,15.8,,73.9,36.6,4.22,61.78,74.422,19.75,5.2749999999999995,34.2,,74.422,Satisfactory,pm10
2016-09-29,"Zoo Park, Hyderabad - TSPCB",507.0,13.8,,69.3,37.4,5.65,63.086666666666666,69.914,17.25,7.0625,25.35,,69.914,Satisfactory,pm10
2016-09-30,"Zoo Park, Hyderabad - TSPCB",476.0,13.2,,63.7,32.7,3.48,55.410000000000004,64.426,16.5,4.35,23.8,,64.426,Satisfactory,pm10
2016-10-01,"Zoo Park, Hyderabad - TSPCB",460.0,8.83,,19.9,19.1,8.51,31.833333333333336,19.9,11.0375,10.6375,23.0,,31.833333333333336,Good,pm25
2016-10-02,"Zoo Park, Hyderabad - TSPCB",463.0,11.0,,35.0,20.4,6.84,34.0,35.0,13.75,8.55,23.150000000000002,,35.0,Good,pm10
2016-10-03,"Zoo Park, Hyderabad - TSPCB",458.0,15.7,,49.0,32.6,8.85,55.24666666666667,49.0,19.625,11.0625,22.900000000000002,,55.24666666666667,Satisfactory,pm25
2016-10-04,"Zoo Park, Hyderabad - TSPCB",462.0,12.9,,34.4,20.4,3.58,34.0,34.4,16.125,4.475,23.1,,34.4,Good,pm10
2016-10-05,"Zoo Park, Hyderabad - TSPCB",403.0,10.1,,18.5,8.05,7.26,13.416666666666668,18.5,12.625,9.075,20.150000000000002,,20.150000000000002,Good,co
2016-10-06,"Zoo Park, Hyderabad - TSPCB",313.0,10.9,,31.2,9.69,6.05,16.15,31.2,13.625,7.5625,15.65,,31.2,Good,pm10
2016-10-07,"Zoo Park, Hyderabad - TSPCB",403.0,11.7,,34.3,12.7,1.62,21.166666666666668,34.3,14.625,2.0250000000000004,20.150000000000002,,34.3,Good,pm10
2016-10-08,"Zoo Park, Hyderabad - TSPCB",409.0,15.8,,18.8,12.7,11.8,21.166666666666668,18.8,19.75,14.75,20.450000000000003,,21.166666666666668,Good,pm25
2016-10-09,"Zoo Park, Hyderabad - TSPCB",449.0,14.7,,28.0,21.9,3.6,36.5,28.0,18.375,4.5,22.450000000000003,,36.5,Good,pm25
2016-10-10,"Zoo Park, Hyderabad - TSPCB",557.0,19.4,,73.1,38.2,9.19,64.39333333333335,73.63799999999999,24.25,11.487499999999999,27.85,,73.63799999999999,Satisfactory,pm10
2016-10-11,"Zoo Park, Hyderabad - TSPCB",678.0,17.2,,88.7,46.1,4.59,77.29666666666667,88.926,21.5,5.7375,33.9,,88.926,Satisfactory,pm10
2016-10-12,"Zoo Park, Hyderabad - TSPCB",867.0,27.2,,95.7,53.6,3.72,89.54666666666667,95.786,34.0,4.65,43.35,,95.786,Satisfactory,pm10
2016-10-13,"Zoo Park, Hyderabad - TSPCB",1180.0,42.1,,111.0,64.6,5.04,116.17999999999998,108.26,53.572500000000005,6.3,59.82,,116.17999999999998,Moderate,pm25
2016-10-14,"Zoo Park, Hyderabad - TSPCB",1090.0,48.2,,107.0,60.9,7.08,103.97,105.62,61.045,8.85,55.41,,105.62,Moderate,pm10
2016-10-15,"Zoo Park, Hyderabad - TSPCB",880.0,41.2,,111.0,57.0,7.48,95.1,108.26,52.470000000000006,9.350000000000001,44.0,,108.26,Moderate,pm10
2016-10-16,"Zoo Park, Hyderabad - TSPCB",861.0,35.3,,107.0,57.6,9.29,96.08,105.62,44.125,11.612499999999999,43.050000000000004,,105.62,Moderate,pm10
2016-10-17,"Zoo Park, Hyderabad - TSPCB",931.0,39.7,,101.0,58.3,6.61,97.22333333333333,101.66,49.625,8.262500000000001,46.550000000000004,,101.66,Moderate,pm10
2016-10-18,"Zoo Park, Hyderabad - TSPCB",769.0,40.6,,112.0,62.1,6.93,107.93,108.92,51.735,8.6625,38.45,,108.92,Moderate,pm10
2016-10-19,"Zoo Park, Hyderabad - TSPCB",905.0,35.8,,112.0,62.6,6.83,109.58,108.92,44.75,8.5375,45.25,,109.58,Moderate,pm25
2016-10-20,"Zoo Park, Hyderabad - TSPCB",1160.0,48.5,,101.0,59.3,8.74,98.85666666666665,101.66,61.4125,10.925,58.84,,101.66,Moderate,pm10
2016-10-21,"Zoo Park, Hyderabad - TSPCB",940.0,44.7,,103.0,62.9,6.94,110.57,102.98,56.75750000000001,8.675,47.0,,110.57,Moderate,pm25
2016-10-22,"Zoo Park, Hyderabad - TSPCB",801.0,44.3,,104.0,61.8,10.7,106.94,103.64,56.2675,13.375,40.050000000000004,,106.94,Moderate,pm25
2016-10-23,"Zoo Park, Hyderabad - TSPCB",1010.0,43.8,,105.0,56.6,7.13,94.44666666666666,104.3,55.654999999999994,8.9125,51.49,,104.3,Moderate,pm10
2016-10-24,"Zoo Park, Hyderabad - TSPCB",824.0,37.7,,101.0,58.8,8.67,98.03999999999999,101.66,47.125,10.8375,41.2,,101.66,Moderate,pm10
2016-10-25,"Zoo Park, Hyderabad - TSPCB",1200.0,52.2,,94.0,56.0,1.93,93.46666666666667,94.12,65.94500000000001,2.4125,60.8,,94.12,Satisfactory,pm10
2016-10-26,"Zoo Park, Hyderabad - TSPCB",781.0,44.7,,111.0,63.1,6.61,111.23,108.26,56.75750000000001,8.262500000000001,39.050000000000004,,111.23,Moderate,pm25
2016-10-27,"Zoo Park, Hyderabad - TSPCB",649.0,42.0,,112.0,61.0,7.12,104.3,108.92,53.45,8.9,32.45,,108.92,Moderate,pm10
2016-10-28,"Zoo Park, Hyderabad - TSPCB",974.0,47.5,,106.0,70.8,10.7,136.64,104.96,60.1875,13.375,48.7,,136.64,Moderate,pm25
2016-10-29,"Zoo Park, Hyderabad - TSPCB",1020.0,48.1,,98.3,76.6,12.2,155.77999999999997,98.334,60.9225,15.25,51.98,,155.77999999999997,Moderate,pm25
2016-10-30,"Zoo Park, Hyderabad - TSPCB",767.0,35.2,,112.0,66.2,8.75,121.46000000000001,108.92,44.0,10.9375,38.35,,121.46000000000001,Moderate,pm25
2016-10-31,"Zoo Park, Hyderabad - TSPCB",604.0,25.5,,67.4,46.0,4.23,77.13333333333333,68.052,31.875,5.2875000000000005,30.200000000000003,,77.13333333333333,Satisfactory,pm25
2016-11-01,"Zoo Park, Hyderabad - TSPCB",745.0,32.1,,110.0,63.8,7.8,113.53999999999999,107.6,40.125,9.75,37.25,,113.53999999999999,Moderate,pm25
2016-11-02,"Zoo Park, Hyderabad - TSPCB",760.0,35.0,,110.0,75.9,11.2,153.47000000000003,107.6,43.75,14.0,38.0,,153.47000000000003,Moderate,pm25
2016-11-03,"Zoo Park, Hyderabad - TSPCB",559.0,28.8,,112.0,72.3,5.74,141.58999999999997,108.92,36.0,7.175000000000001,27.950000000000003,,141.58999999999997,Moderate,pm25
2016-11-04,"Zoo Park, Hyderabad - TSPCB",513.0,26.1,,98.0,53.9,6.43,90.03666666666666,98.03999999999999,32.625,8.0375,25.650000000000002,,98.03999999999999,Satisfactory,pm10
2016-11-05,"Zoo Park, Hyderabad - TSPCB",738.0,33.9,,106.0,61.1,9.79,104.63000000000001,104.96,42.375,12.237499999999999,36.9,,104.96,Moderate,pm10
2016-11-06,"Zoo Park, Hyderabad - TSPCB",771.0,38.9,,105.0,71.7,9.3,139.61,104.3,48.625,11.625,38.550000000000004,,139.61,Moderate,pm25
2016-11-07,"Zoo Park, Hyderabad - TSPCB",1030.0,47.4,,114.0,70.3,5.96,134.98999999999998,110.24,60.065,7.45,52.47,,134.98999999999998,Moderate,pm25
2016-11-08,"Zoo Park, Hyderabad - TSPCB",1310.0,53.9,,103.0,61.2,16.4,104.96000000000001,102.98,68.0275,20.5,66.19,,104.96000000000001,Moderate,pm25
2016-11-09,"Zoo Park, Hyderabad - TSPCB",1080.0,47.2,,100.0,59.4,19.8,99.02,100.0,59.82000000000001,24.75,54.92,,100.0,Satisfactory,pm10
2016-11-10,"Zoo Park, Hyderabad - TSPCB",1260.0,49.0,,104.0,67.8,16.6,126.73999999999998,103.64,62.025,20.75,63.74,,126.73999999999998,Moderate,pm25
2016-11-11,"Zoo Park, Hyderabad - TSPCB",2170.0,17.9,,102.0,67.3,23.7,125.08999999999999,102.32,22.375,29.625,103.10375,,125.08999999999999,Moderate,pm25
